ACCID,DB,Feature,Start,End,misc1,Strand,misc2,Notes,gene_synonym,ECKnb,JWnb,Bnb,locus_tag,GeneID,Parent,ID,gbkey,gene_biotype,gene,product
AP009048.1,DDBJ,CDS,570677,571474,.,+,0,ID=cds-BAE76321.1;Parent=gene-ybcM;Dbxref=NCBI_GP:BAE76321.1;Name=BAE76321.1;Note=DLP12 prophage region%3B~ECK0537:JW0534:b0546;gbkey=CDS;gene=ybcM;product=predicted DNA-binding transcriptional regulator;protein_id=BAE76321.1;transl_table=11,ECK0537:JW0534:b0546,ECK0537,JW0534,b0546,NA,NA,gene-ybcM,cds-BAE76321.1,CDS,protein_coding,ybcM,predicted DNA-binding transcriptional regulator
AP009048.1,DDBJ,CDS,571689,572144,.,+,0,ID=cds-BAE76322.1;Parent=gene-ybcN;Dbxref=NCBI_GP:BAE76322.1;Name=BAE76322.1;Note=DLP12 prophage region%3B~ECK0538:JW0535:b0547;gbkey=CDS;gene=ybcN;product=hypothetical protein;protein_id=BAE76322.1;transl_table=11,ECK0538:JW0535:b0547,ECK0538,JW0535,b0547,NA,NA,gene-ybcN,cds-BAE76322.1,CDS,protein_coding,ybcN,hypothetical protein
AP009048.1,DDBJ,CDS,572144,572314,.,+,0,ID=cds-BAE76323.1;Parent=gene-ninE;Dbxref=NCBI_GP:BAE76323.1;Name=BAE76323.1;Note=DLP12 prophage region%3B~ECK0539:JW0536:b0548;gbkey=CDS;gene=ninE;product=conserved hypothetical protein;protein_id=BAE76323.1;transl_table=11,ECK0539:JW0536:b0548,ECK0539,JW0536,b0548,NA,NA,gene-ninE,cds-BAE76323.1,CDS,protein_coding,ninE,conserved hypothetical protein
AP009048.1,DDBJ,CDS,572307,572597,.,+,0,ID=cds-BAE76324.1;Parent=gene-ybcO;Dbxref=NCBI_GP:BAE76324.1;Name=BAE76324.1;Note=DLP12 prophage region%3B~ECK0540:JW0537:b0549;gbkey=CDS;gene=ybcO;product=hypothetical protein;protein_id=BAE76324.1;transl_table=11,ECK0540:JW0537:b0549,ECK0540,JW0537,b0549,NA,NA,gene-ybcO,cds-BAE76324.1,CDS,protein_coding,ybcO,hypothetical protein
AP009048.1,DDBJ,CDS,572594,572956,.,+,0,ID=cds-BAE76325.1;Parent=gene-rusA;Dbxref=NCBI_GP:BAE76325.1;Name=BAE76325.1;Note=DLP12 prophage region%3B~ECK0541:JW0538:b0550;gbkey=CDS;gene=rusA;product=endonuclease RUS;protein_id=BAE76325.1;transl_table=11,ECK0541:JW0538:b0550,ECK0541,JW0538,b0550,NA,NA,gene-rusA,cds-BAE76325.1,CDS,protein_coding,rusA,endonuclease RUS
AP009048.1,DDBJ,CDS,572953,573093,.,+,0,ID=cds-BAE76326.1;Parent=gene-ylcG;Dbxref=NCBI_GP:BAE76326.1;Name=BAE76326.1;Note=DLP12 prophage region%3B~ECK0542:JW5076:b4509;gbkey=CDS;gene=ylcG;product=hypothetical protein;protein_id=BAE76326.1;transl_table=11,ECK0542:JW5076:b4509,ECK0542,JW5076,b4509,NA,NA,gene-ylcG,cds-BAE76326.1,CDS,protein_coding,ylcG,hypothetical protein
AP009048.1,DDBJ,CDS,573179,573562,.,+,0,ID=cds-BAE76327.1;Parent=gene-ybcQ;Dbxref=NCBI_GP:BAE76327.1;Name=BAE76327.1;Note=DLP12 prophage region%3B~ECK0543:JW0539:b0551;gbkey=CDS;gene=ybcQ;product=predicted antitermination protein;protein_id=BAE76327.1;transl_table=11,ECK0543:JW0539:b0551,ECK0543,JW0539,b0551,NA,NA,gene-ybcQ,cds-BAE76327.1,CDS,protein_coding,ybcQ,predicted antitermination protein
AP009048.1,DDBJ,CDS,573960,574976,.,-,0,ID=cds-BAE76328.1;Parent=gene-insH-2;Dbxref=NCBI_GP:BAE76328.1;Name=BAE76328.1;Note=DLP12 prophage region%3B~ECK0261:JW0540:b0552;gbkey=CDS;gene=insH;product=IS5 transposase and trans-activator;protein_id=BAE76328.1;transl_table=11,ECK0261:JW0540:b0552,ECK0261,JW0540,b0552,NA,NA,gene-insH-2,cds-BAE76328.1,CDS,protein_coding,insH,IS5 transposase and trans-activator
AP009048.1,DDBJ,CDS,574981,576108,.,-,0,ID=cds-nmpC;Parent=gene-nmpC;Note=DLP12 prophage region%3B~ECK0544:JW5078:b0553%3B~truncated outer membrane porin;gbkey=CDS;gene=nmpC;pseudo=true;transl_table=11,ECK0544:JW5078:b0553%3B~truncated outer membrane porin,ECK0544,JW5078,b0553,NA,NA,gene-nmpC,cds-nmpC,CDS,pseudogene,nmpC,NA
AP009048.1,DDBJ,CDS,576621,576836,.,+,0,ID=cds-BAE76329.1;Parent=gene-essD;Dbxref=NCBI_GP:BAE76329.1;Name=BAE76329.1;Note=DLP12 prophage region%3B~ECK0545:JW0543:b0554;gbkey=CDS;gene=essD;product=predicted phage lysis protein;protein_id=BAE76329.1;transl_table=11,ECK0545:JW0543:b0554,ECK0545,JW0543,b0554,NA,NA,gene-essD,cds-BAE76329.1,CDS,protein_coding,essD,predicted phage lysis protein
AP009048.1,DDBJ,CDS,576836,577333,.,+,0,ID=cds-BAE76330.1;Parent=gene-ybcS;Dbxref=NCBI_GP:BAE76330.1;Name=BAE76330.1;Note=DLP12 prophage region%3B~ECK0546:JW0544:b0555;gbkey=CDS;gene=ybcS;product=predicted lysozyme;protein_id=BAE76330.1;transl_table=11,ECK0546:JW0544:b0555,ECK0546,JW0544,b0555,NA,NA,gene-ybcS,cds-BAE76330.1,CDS,protein_coding,ybcS,predicted lysozyme
AP009048.1,DDBJ,CDS,577330,577791,.,+,0,ID=cds-BAE76331.1;Parent=gene-rzpD;Dbxref=NCBI_GP:BAE76331.1;Name=BAE76331.1;Note=DLP12 prophage region%3B~ECK0547:JW5079:b0556;gbkey=CDS;gene=rzpD;product=predicted murein endopeptidase;protein_id=BAE76331.1;transl_table=11,ECK0547:JW5079:b0556,ECK0547,JW5079,b0556,NA,NA,gene-rzpD,cds-BAE76331.1,CDS,protein_coding,rzpD,predicted murein endopeptidase
AP009048.1,DDBJ,CDS,577550,577732,.,+,0,ID=cds-BAE76332.1;Parent=gene-rzoD;Dbxref=NCBI_GP:BAE76332.1;Name=BAE76332.1;Note=DLP12 prophage region%3B~ECK0548:JW5080:b4510;gbkey=CDS;gene=rzoD;product=predicted lipoprotein;protein_id=BAE76332.1;transl_table=11,ECK0548:JW5080:b4510,ECK0548,JW5080,b4510,NA,NA,gene-rzoD,cds-BAE76332.1,CDS,protein_coding,rzoD,predicted lipoprotein
AP009048.1,DDBJ,CDS,577823,578116,.,-,0,ID=cds-BAE76333.1;Parent=gene-borD;Dbxref=NCBI_GP:BAE76333.1;Name=BAE76333.1;Note=DLP12 prophage region%3B~ECK0549:JW0546:b0557;gbkey=CDS;gene=borD;product=predicted lipoprotein;protein_id=BAE76333.1;transl_table=11,ECK0549:JW0546:b0557,ECK0549,JW0546,b0557,NA,NA,gene-borD,cds-BAE76333.1,CDS,protein_coding,borD,predicted lipoprotein
AP009048.1,DDBJ,CDS,578407,578817,.,-,0,ID=cds-BAE76334.1;Parent=gene-ybcV;Dbxref=NCBI_GP:BAE76334.1;Name=BAE76334.1;Note=DLP12 prophage region%3B~ECK0550:JW5081:b0558;gbkey=CDS;gene=ybcV;product=hypothetical protein;protein_id=BAE76334.1;transl_table=11,ECK0550:JW5081:b0558,ECK0550,JW5081,b0558,NA,NA,gene-ybcV,cds-BAE76334.1,CDS,protein_coding,ybcV,hypothetical protein
AP009048.1,DDBJ,CDS,579103,579309,.,+,0,ID=cds-BAE76335.1;Parent=gene-ybcW;Dbxref=NCBI_GP:BAE76335.1;Name=BAE76335.1;Note=DLP12 prophage region%3B~ECK0551:JW0548:b0559;gbkey=CDS;gene=ybcW;product=hypothetical protein;protein_id=BAE76335.1;transl_table=11,ECK0551:JW0548:b0559,ECK0551,JW0548,b0559,NA,NA,gene-ybcW,cds-BAE76335.1,CDS,protein_coding,ybcW,hypothetical protein
AP009048.1,DDBJ,CDS,580057,580602,.,+,0,ID=cds-BAE76336.1;Parent=gene-nohB;Dbxref=NCBI_GP:BAE76336.1;Name=BAE76336.1;Note=DLP12 prophage region%3B~ECK0552:JW0549:b0560;gbkey=CDS;gene=nohB;product=DNA packaging protein;protein_id=BAE76336.1;transl_table=11,ECK0552:JW0549:b0560,ECK0552,JW0549,b0560,NA,NA,gene-nohB,cds-BAE76336.1,CDS,protein_coding,nohB,DNA packaging protein
AP009048.1,DDBJ,CDS,580757,581320,.,+,0,ID=cds-tfaD;Parent=gene-tfaD;Note=DLP12 prophage region%3B~ECK0553:JW5815:b0561%3B~predicted tail fiber assembly protein;gbkey=CDS;gene=tfaD;pseudo=true;transl_table=11,ECK0553:JW5815:b0561%3B~predicted tail fiber assembly protein,ECK0553,JW5815,b0561,NA,NA,gene-tfaD,cds-tfaD,CDS,pseudogene,tfaD,NA
AP009048.1,DDBJ,CDS,581375,581959,.,-,0,ID=cds-BAE76337.1;Parent=gene-ybcY;Dbxref=NCBI_GP:BAE76337.1;Name=BAE76337.1;Note=DLP12 prophage region%3B~ECK0554:JW0551:b0562;gbkey=CDS;gene=ybcY;product=predicted SAM-dependent methyltransferase;protein_id=BAE76337.1;transl_table=11,ECK0554:JW0551:b0562,ECK0554,JW0551,b0562,NA,NA,gene-ybcY,cds-BAE76337.1,CDS,protein_coding,ybcY,predicted SAM-dependent methyltransferase
AP009048.1,DDBJ,CDS,582098,582283,.,+,0,ID=cds-BAE76338.1;Parent=gene-ylcE;Dbxref=NCBI_GP:BAE76338.1;Name=BAE76338.1;Note=DLP12 prophage region%3B~ECK0555:JW0552:b0563;gbkey=CDS;gene=ylcE;product=hypothetical protein;protein_id=BAE76338.1;transl_table=11,ECK0555:JW0552:b0563,ECK0555,JW0552,b0563,NA,NA,gene-ylcE,cds-BAE76338.1,CDS,protein_coding,ylcE,hypothetical protein
AP009048.1,DDBJ,CDS,582904,583653,.,+,0,ID=cds-BAE76339.1;Parent=gene-appY;Dbxref=NCBI_GP:BAE76339.1;Name=BAE76339.1;Note=DLP12 prophage region%3B~ECK0556:JW0553:b0564;gbkey=CDS;gene=appY;product=DNA-binding transcriptional activator;protein_id=BAE76339.1;transl_table=11,ECK0556:JW0553:b0564,ECK0556,JW0553,b0564,NA,NA,gene-appY,cds-BAE76339.1,CDS,protein_coding,appY,DNA-binding transcriptional activator
AP009048.1,DDBJ,CDS,583903,584856,.,-,0,ID=cds-BAA35199.2;Parent=gene-ompT;Dbxref=NCBI_GP:BAA35199.2;Name=BAA35199.2;Note=DLP12 prophage region%3B~ECK0557:JW0554:b0565%3B~outer membrane protein 3b;gbkey=CDS;gene=ompT;product=outer membrane protease VII;protein_id=BAA35199.2;transl_table=11,ECK0557:JW0554:b0565%3B~outer membrane protein 3b,ECK0557,JW0554,b0565,NA,NA,gene-ompT,cds-BAA35199.2,CDS,protein_coding,ompT,outer membrane protease VII
AP009048.1,DDBJ,CDS,585370,586131,.,-,0,ID=cds-BAA35200.1;Parent=gene-envY;Dbxref=NCBI_GP:BAA35200.1;Name=BAA35200.1;Note=ECK0558:JW0555:b0566;gbkey=CDS;gene=envY;product=DNA-binding transcriptional activator;protein_id=BAA35200.1;transl_table=11,ECK0558:JW0555:b0566,ECK0558,JW0555,b0566,NA,NA,gene-envY,cds-BAA35200.1,CDS,protein_coding,envY,DNA-binding transcriptional activator
AP009048.1,DDBJ,CDS,586314,587204,.,-,0,ID=cds-BAA35201.1;Parent=gene-ybcH;Dbxref=NCBI_GP:BAA35201.1;Name=BAA35201.1;Note=ECK0559:JW0556:b0567;gbkey=CDS;gene=ybcH;product=hypothetical protein;protein_id=BAA35201.1;transl_table=11,ECK0559:JW0556:b0567,ECK0559,JW0556,b0567,NA,NA,gene-ybcH,cds-BAA35201.1,CDS,protein_coding,ybcH,hypothetical protein
AP009048.1,DDBJ,CDS,587205,590177,.,-,0,ID=cds-BAA35202.1;Parent=gene-nfrA;Dbxref=NCBI_GP:BAA35202.1;Name=BAA35202.1;Note=ECK0560:JW0557:b0568;gbkey=CDS;gene=nfrA;product=bacteriophage N4 receptor%2C outer membrane subunit;protein_id=BAA35202.1;transl_table=11,ECK0560:JW0557:b0568,ECK0560,JW0557,b0568,NA,NA,gene-nfrA,cds-BAA35202.1,CDS,protein_coding,nfrA,bacteriophage N4 receptor%2C outer membrane subunit
AP009048.1,DDBJ,CDS,590164,592401,.,-,0,ID=cds-BAA35203.1;Parent=gene-nfrB;Dbxref=NCBI_GP:BAA35203.1;Name=BAA35203.1;Note=ECK0561:JW0558:b0569;gbkey=CDS;gene=nfrB;product=bacteriophage N4 receptor%2C inner membrane subunit;protein_id=BAA35203.1;transl_table=11,ECK0561:JW0558:b0569,ECK0561,JW0558,b0569,NA,NA,gene-nfrB,cds-BAA35203.1,CDS,protein_coding,nfrB,bacteriophage N4 receptor%2C inner membrane subunit
AP009048.1,DDBJ,CDS,592551,593993,.,-,0,ID=cds-BAA35204.2;Parent=gene-cusS;Dbxref=NCBI_GP:BAA35204.2;Name=BAA35204.2;Note=ECK0562:JW5082:b0570;gbkey=CDS;gene=cusS;product=sensory histidine kinase in two-component regulatory system with CusR%2C senses copper ions;protein_id=BAA35204.2;transl_table=11,ECK0562:JW5082:b0570,ECK0562,JW5082,b0570,NA,NA,gene-cusS,cds-BAA35204.2,CDS,protein_coding,cusS,sensory histidine kinase in two-component regulatory system with CusR%2C senses copper ions
AP009048.1,DDBJ,CDS,593983,594666,.,-,0,ID=cds-BAA35205.1;Parent=gene-cusR;Dbxref=NCBI_GP:BAA35205.1;Name=BAA35205.1;Note=ECK0563:JW0560:b0571;gbkey=CDS;gene=cusR;product=DNA-binding response regulator in two-component regulatory system with CusS;protein_id=BAA35205.1;transl_table=11,ECK0563:JW0560:b0571,ECK0563,JW0560,b0571,NA,NA,gene-cusR,cds-BAA35205.1,CDS,protein_coding,cusR,DNA-binding response regulator in two-component regulatory system with CusS
AP009048.1,DDBJ,CDS,594823,596196,.,+,0,ID=cds-BAA35206.1;Parent=gene-cusC;Dbxref=NCBI_GP:BAA35206.1;Name=BAA35206.1;Note=ECK0564:JW0561:b0572;gbkey=CDS;gene=cusC;product=copper/silver efflux system%2C outer membrane component;protein_id=BAA35206.1;transl_table=11,ECK0564:JW0561:b0572,ECK0564,JW0561,b0572,NA,NA,gene-cusC,cds-BAA35206.1,CDS,protein_coding,cusC,copper/silver efflux system%2C outer membrane component
AP009048.1,DDBJ,CDS,596354,596686,.,+,0,ID=cds-BAA35207.1;Parent=gene-cusF;Dbxref=NCBI_GP:BAA35207.1;Name=BAA35207.1;Note=ECK0565:JW0562:b0573;gbkey=CDS;gene=cusF;product=periplasmic copper-binding protein;protein_id=BAA35207.1;transl_table=11,ECK0565:JW0562:b0573,ECK0565,JW0562,b0573,NA,NA,gene-cusF,cds-BAA35207.1,CDS,protein_coding,cusF,periplasmic copper-binding protein
AP009048.1,DDBJ,CDS,596702,597925,.,+,0,ID=cds-BAA35208.1;Parent=gene-cusB;Dbxref=NCBI_GP:BAA35208.1;Name=BAA35208.1;Note=ECK0566:JW0563:b0574;gbkey=CDS;gene=cusB;product=copper/silver efflux system%2C membrane fusion protein;protein_id=BAA35208.1;transl_table=11,ECK0566:JW0563:b0574,ECK0566,JW0563,b0574,NA,NA,gene-cusB,cds-BAA35208.1,CDS,protein_coding,cusB,copper/silver efflux system%2C membrane fusion protein
AP009048.1,DDBJ,CDS,597937,601080,.,+,0,ID=cds-BAA35215.1;Parent=gene-cusA;Dbxref=NCBI_GP:BAA35215.1;Name=BAA35215.1;Note=ECK0567:JW0564:b0575;gbkey=CDS;gene=cusA;product=copper/silver efflux system%2C membrane component;protein_id=BAA35215.1;transl_table=11,ECK0567:JW0564:b0575,ECK0567,JW0564,b0575,NA,NA,gene-cusA,cds-BAA35215.1,CDS,protein_coding,cusA,copper/silver efflux system%2C membrane component
AP009048.1,DDBJ,CDS,601182,602558,.,+,0,ID=cds-BAA35216.1;Parent=gene-pheP;Dbxref=NCBI_GP:BAA35216.1;Name=BAA35216.1;Note=ECK0568:JW0565:b0576;gbkey=CDS;gene=pheP;product=phenylalanine transporter;protein_id=BAA35216.1;transl_table=11,ECK0568:JW0565:b0576,ECK0568,JW0565,b0576,NA,NA,gene-pheP,cds-BAA35216.1,CDS,protein_coding,pheP,phenylalanine transporter
AP009048.1,DDBJ,CDS,602639,603886,.,-,0,ID=cds-BAA35217.1;Parent=gene-ybdG;Dbxref=NCBI_GP:BAA35217.1;Name=BAA35217.1;Note=ECK0569:JW0566:b0577;gbkey=CDS;gene=ybdG;product=predicted mechanosensitive channel;protein_id=BAA35217.1;transl_table=11,ECK0569:JW0566:b0577,ECK0569,JW0566,b0577,NA,NA,gene-ybdG,cds-BAA35217.1,CDS,protein_coding,ybdG,predicted mechanosensitive channel
AP009048.1,DDBJ,CDS,603994,604647,.,-,0,ID=cds-BAA35218.1;Parent=gene-nfnB;Dbxref=NCBI_GP:BAA35218.1;Name=BAA35218.1;Note=ECK0570:JW0567:b0578;gbkey=CDS;gene=nfnB;product=dihydropteridine reductase%2C NAD(P)H-dependent%2C oxygen-insensitive;protein_id=BAA35218.1;transl_table=11,ECK0570:JW0567:b0578,ECK0570,JW0567,b0578,NA,NA,gene-nfnB,cds-BAA35218.1,CDS,protein_coding,nfnB,dihydropteridine reductase%2C NAD(P)H-dependent%2C oxygen-insensitive
AP009048.1,DDBJ,CDS,604741,605109,.,-,0,ID=cds-BAA35219.2;Parent=gene-ybdF;Dbxref=NCBI_GP:BAA35219.2;Name=BAA35219.2;Note=ECK0571:JW5083:b0579;gbkey=CDS;gene=ybdF;product=conserved hypothetical protein;protein_id=BAA35219.2;transl_table=11,ECK0571:JW5083:b0579,ECK0571,JW5083,b0579,NA,NA,gene-ybdF,cds-BAA35219.2,CDS,protein_coding,ybdF,conserved hypothetical protein
AP009048.1,DDBJ,CDS,605174,605422,.,-,0,ID=cds-BAA35220.1;Parent=gene-ybdJ;Dbxref=NCBI_GP:BAA35220.1;Name=BAA35220.1;Note=ECK0572:JW0569:b0580;gbkey=CDS;gene=ybdJ;product=predicted inner membrane protein;protein_id=BAA35220.1;transl_table=11,ECK0572:JW0569:b0580,ECK0572,JW0569,b0580,NA,NA,gene-ybdJ,cds-BAA35220.1,CDS,protein_coding,ybdJ,predicted inner membrane protein
AP009048.1,DDBJ,CDS,605488,606606,.,-,0,ID=cds-BAA35221.1;Parent=gene-ybdK;Dbxref=NCBI_GP:BAA35221.1;Name=BAA35221.1;Note=ECK0573:JW0570:b0581;gbkey=CDS;gene=ybdK;product=gamma-glutamyl:cysteine ligase;protein_id=BAA35221.1;transl_table=11,ECK0573:JW0570:b0581,ECK0573,JW0570,b0581,NA,NA,gene-ybdK,cds-BAA35221.1,CDS,protein_coding,ybdK,gamma-glutamyl:cysteine ligase
AP009048.1,DDBJ,CDS,607059,607211,.,+,0,ID=cds-BAA35222.2;Parent=gene-hokE;Dbxref=NCBI_GP:BAA35222.2;Name=BAA35222.2;Note=ECK0574:JW5084:b4415;gbkey=CDS;gene=hokE;product=toxic polypeptide%2C small;protein_id=BAA35222.2;transl_table=11,ECK0574:JW5084:b4415,ECK0574,JW5084,b4415,NA,NA,gene-hokE,cds-BAA35222.2,CDS,protein_coding,hokE,toxic polypeptide%2C small
AP009048.1,DDBJ,CDS,607288,608400,.,+,0,ID=cds-BAA35223.1;Parent=gene-insL-2;Dbxref=NCBI_GP:BAA35223.1;Name=BAA35223.1;Note=ECK0016:JW0572:b0582;gbkey=CDS;gene=insL;product=IS186/IS421 transposase;protein_id=BAA35223.1;transl_table=11,ECK0016:JW0572:b0582,ECK0016,JW0572,b0582,NA,NA,gene-insL-2,cds-BAA35223.1,CDS,protein_coding,insL,IS186/IS421 transposase
AP009048.1,DDBJ,CDS,608682,609311,.,-,0,ID=cds-BAA35224.2;Parent=gene-entD;Dbxref=NCBI_GP:BAA35224.2;Name=BAA35224.2;Note=ECK0575:JW5085:b0583;gbkey=CDS;gene=entD;product=phosphopantetheinyltransferase component of enterobactin synthase multienzyme complex;protein_id=BAA35224.2;transl_table=11,ECK0575:JW5085:b0583,ECK0575,JW5085,b0583,NA,NA,gene-entD,cds-BAA35224.2,CDS,protein_coding,entD,phosphopantetheinyltransferase component of enterobactin synthase multienzyme complex
AP009048.1,DDBJ,CDS,609477,611717,.,-,0,ID=cds-BAA35225.1;Parent=gene-fepA;Dbxref=NCBI_GP:BAA35225.1;Name=BAA35225.1;Note=ECK0576:JW5086:b0584;gbkey=CDS;gene=fepA;product=iron-enterobactin outer membrane transporter;protein_id=BAA35225.1;transl_table=11,ECK0576:JW5086:b0584,ECK0576,JW5086,b0584,NA,NA,gene-fepA,cds-BAA35225.1,CDS,protein_coding,fepA,iron-enterobactin outer membrane transporter
AP009048.1,DDBJ,CDS,612038,613162,.,+,0,ID=cds-BAA35226.2;Parent=gene-fes;Dbxref=NCBI_GP:BAA35226.2;Name=BAA35226.2;Note=ECK0577:JW0576:b0585;gbkey=CDS;gene=fes;product=enterobactin/ferric enterobactin esterase;protein_id=BAA35226.2;transl_table=11,ECK0577:JW0576:b0585,ECK0577,JW0576,b0585,NA,NA,gene-fes,cds-BAA35226.2,CDS,protein_coding,fes,enterobactin/ferric enterobactin esterase
AP009048.1,DDBJ,CDS,613165,613383,.,+,0,ID=cds-BAE76340.1;Parent=gene-ybdZ;Dbxref=NCBI_GP:BAE76340.1;Name=BAE76340.1;Note=ECK0578:JW0577:b4511;gbkey=CDS;gene=ybdZ;product=conserved hypothetical protein;protein_id=BAE76340.1;transl_table=11,ECK0578:JW0577:b4511,ECK0578,JW0577,b4511,NA,NA,gene-ybdZ,cds-BAE76340.1,CDS,protein_coding,ybdZ,conserved hypothetical protein
AP009048.1,DDBJ,CDS,613380,617261,.,+,0,ID=cds-BAE76341.1;Parent=gene-entF;Dbxref=NCBI_GP:BAE76341.1;Name=BAE76341.1;Note=ECK0579:JW0578:b0586;gbkey=CDS;gene=entF;product=enterobactin synthase multienzyme complex component%2C ATP-dependent;protein_id=BAE76341.1;transl_table=11,ECK0579:JW0578:b0586,ECK0579,JW0578,b0586,NA,NA,gene-entF,cds-BAE76341.1,CDS,protein_coding,entF,enterobactin synthase multienzyme complex component%2C ATP-dependent
AP009048.1,DDBJ,CDS,617477,618610,.,+,0,ID=cds-BAE76342.1;Parent=gene-fepE;Dbxref=NCBI_GP:BAE76342.1;Name=BAE76342.1;Note=ECK0580:JW0579:b0587;gbkey=CDS;gene=fepE;product=regulator of length of O-antigen component of lipopolysaccharide chains;protein_id=BAE76342.1;transl_table=11,ECK0580:JW0579:b0587,ECK0580,JW0579,b0587,NA,NA,gene-fepE,cds-BAE76342.1,CDS,protein_coding,fepE,regulator of length of O-antigen component of lipopolysaccharide chains
AP009048.1,DDBJ,CDS,618607,619422,.,-,0,ID=cds-BAE76343.1;Parent=gene-fepC;Dbxref=NCBI_GP:BAE76343.1;Name=BAE76343.1;Note=ATP-binding component of ABC superfamily%3B~ECK0581:JW0580:b0588;gbkey=CDS;gene=fepC;product=iron-enterobactin transporter subunit;protein_id=BAE76343.1;transl_table=11,ECK0581:JW0580:b0588,ECK0581,JW0580,b0588,NA,NA,gene-fepC,cds-BAE76343.1,CDS,protein_coding,fepC,iron-enterobactin transporter subunit
AP009048.1,DDBJ,CDS,619419,620411,.,-,0,ID=cds-BAE76344.1;Parent=gene-fepG;Dbxref=NCBI_GP:BAE76344.1;Name=BAE76344.1;Note=ECK0582:JW0581:b0589%3B~membrane component of ABC superfamily;gbkey=CDS;gene=fepG;product=iron-enterobactin transporter subunit;protein_id=BAE76344.1;transl_table=11,ECK0582:JW0581:b0589%3B~membrane component of ABC superfamily,ECK0582,JW0581,b0589,NA,NA,gene-fepG,cds-BAE76344.1,CDS,protein_coding,fepG,iron-enterobactin transporter subunit
AP009048.1,DDBJ,CDS,620408,621412,.,-,0,ID=cds-BAE76345.1;Parent=gene-fepD;Dbxref=NCBI_GP:BAE76345.1;Name=BAE76345.1;Note=ECK0583:JW0582:b0590%3B~membrane component of ABC superfamily;gbkey=CDS;gene=fepD;product=iron-enterobactin transporter subunit;protein_id=BAE76345.1;transl_table=11,ECK0583:JW0582:b0590%3B~membrane component of ABC superfamily,ECK0583,JW0582,b0590,NA,NA,gene-fepD,cds-BAE76345.1,CDS,protein_coding,fepD,iron-enterobactin transporter subunit
AP009048.1,DDBJ,CDS,621523,622773,.,+,0,ID=cds-BAE76346.1;Parent=gene-ybdA;Dbxref=NCBI_GP:BAE76346.1;Name=BAE76346.1;Note=ECK0584:JW0583:b0591;gbkey=CDS;gene=ybdA;product=predicted transporter;protein_id=BAE76346.1;transl_table=11,ECK0584:JW0583:b0591,ECK0584,JW0583,b0591,NA,NA,gene-ybdA,cds-BAE76346.1,CDS,protein_coding,ybdA,predicted transporter
AP009048.1,DDBJ,CDS,622777,623733,.,-,0,ID=cds-BAE76347.1;Parent=gene-fepB;Dbxref=NCBI_GP:BAE76347.1;Name=BAE76347.1;Note=ECK0585:JW0584:b0592%3B~periplasmic-binding component of ABC superfamily;gbkey=CDS;gene=fepB;product=iron-enterobactin transporter subunit;protein_id=BAE76347.1;transl_table=11,ECK0585:JW0584:b0592%3B~periplasmic-binding component of ABC superfamily,ECK0585,JW0584,b0592,NA,NA,gene-fepB,cds-BAE76347.1,CDS,protein_coding,fepB,iron-enterobactin transporter subunit
AP009048.1,DDBJ,CDS,624108,625283,.,+,0,ID=cds-BAE76348.1;Parent=gene-entC;Dbxref=NCBI_GP:BAE76348.1;Name=BAE76348.1;Note=ECK0586:JW0585:b0593;gbkey=CDS;gene=entC;product=isochorismate synthase 1;protein_id=BAE76348.1;transl_table=11,ECK0586:JW0585:b0593,ECK0586,JW0585,b0593,NA,NA,gene-entC,cds-BAE76348.1,CDS,protein_coding,entC,isochorismate synthase 1
AP009048.1,DDBJ,CDS,625293,626903,.,+,0,ID=cds-BAE76349.1;Parent=gene-entE;Dbxref=NCBI_GP:BAE76349.1;Name=BAE76349.1;Note=ECK0587:JW0586:b0594;gbkey=CDS;gene=entE;product=2%2C3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex;protein_id=BAE76349.1;transl_table=11,ECK0587:JW0586:b0594,ECK0587,JW0586,b0594,NA,NA,gene-entE,cds-BAE76349.1,CDS,protein_coding,entE,2%2C3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex
AP009048.1,DDBJ,CDS,626917,627774,.,+,0,ID=cds-BAE76350.1;Parent=gene-entB;Dbxref=NCBI_GP:BAE76350.1;Name=BAE76350.1;Note=ECK0588:JW0587:b0595;gbkey=CDS;gene=entB;product=isochorismatase;protein_id=BAE76350.1;transl_table=11,ECK0588:JW0587:b0595,ECK0588,JW0587,b0595,NA,NA,gene-entB,cds-BAE76350.1,CDS,protein_coding,entB,isochorismatase
AP009048.1,DDBJ,CDS,627774,628520,.,+,0,ID=cds-BAE76351.1;Parent=gene-entA;Dbxref=NCBI_GP:BAE76351.1;Name=BAE76351.1;Note=ECK0589:JW0588:b0596;gbkey=CDS;gene=entA;product=2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase;protein_id=BAE76351.1;transl_table=11,ECK0589:JW0588:b0596,ECK0589,JW0588,b0596,NA,NA,gene-entA,cds-BAE76351.1,CDS,protein_coding,entA,2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase
