# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00049	Ada	ada	RDBECOLITUC03132	aidB[aidBp1]	+	S 
RDBECOLITFC00050	GutM	gutM	RDBECOLITUC03169	srlAEBD-gutM-srlR-gutQ[srlAp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC00118	map-glnD-dapD[]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC00309	acrZ[acrZp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC00511	ydcL[]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC00795	elaB[elaBp]	-	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01038	mdaB[]	+	S 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01041	tolC-ygiBC[tolCp4]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01079	yhbW[]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01555	chaC[chaCp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01717	tolC-ygiBC[tolCp3]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01809	inaA[inaAp]	+	S 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01823	ybjC-nfsA-rimK-ybjN[ybjCp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC01846	micF[micFp1]	+	C 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02001	fumC[fumCp1]	+	S 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02183	micF[micFp2]	+	C 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02317	nfsB[nfsBp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02561	rob[robp]	-	C 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02586	yiaG[yiaGp]	-	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02626	ldtB[ldtBp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02627	mltF[mltFp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02696	ybiT[ybiTp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02728	yacH[]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC02762	yhbO[]	-	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03020	aslB[aslBp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03101	sodA[sodAp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03117	fadL[fadLp]	-	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03224	nfo[nfop]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03225	marRAB[marRp]	+	C 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03244	zwf[zwfp]	+	S 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03250	fadBA[fadBp]	-	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03267	acrAB[acrAp]	+	S 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03546	aldA[aldAp]	+	W 
RDBECOLITFC00051	Rob	rob	RDBECOLITUC03675	acnA[acnAp2]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC00955	ppdAB-ygdB-ppdC-recC[ppdAp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC01427	ygbK[ygbKp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC01788	ycgR[ycgRp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC01789	yhjH[yhjHp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC02100	ymdAB-clsC[ymdAp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC02278	mglBAC[mglBp2]	-	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03067	glpABC[glpAp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03144	mdh[mdhp1]	-	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03203	mglBAC[mglBp]	-	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03234	nrfABCDEFG[nrfAp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03305	flgAMN[flgAp]	+	S 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03306	flgBCDEFGHIJ[flgBp]	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03307	fliDST[fliDp2]	+	S 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03309	fliLMNOPQR[fliLp1]	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03335	napFDAGHBC-ccmABCDEFGH[napFp1]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03437	fliAZY[fliAp1]	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03590	napFDAGHBC-ccmABCDEFGH[napFp2]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03600	hydN-hypF[hydNp]	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03797	yecR[yecRp]	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03799	flhBAE[flhBp]	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03801	fliE[fliEp1]	+	S 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03802	fliFGHIJK[fliFp1]	+	S 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLITUC03803	gltIJKL-sroC[gltIp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC00646	yeaR-yoaG[yeaRp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01001	ssrS-ygfA[ssrSp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01520	crp[crpp3]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01521	crp[crpp2]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01657	trg[trgp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01706	ssrS-ygfA[ssrSp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01728	ogt[ogtp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01781	flxA[flxAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01790	cspA[cspAp1]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01792	nanATEK-yhcH[nanAp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01814	glcC[glcCp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01815	osmY[osmYp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01836	topA[topAp1]	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01839	topA[topAp4]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01844	gyrB[gyrBp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01873	patA[patAp]		W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01911	ssrS[ssrSp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01912	ssrS[ssrSp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01927	acs-yjcHG[acsp1]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01928	acs-yjcHG[acsp2]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01932	proP[proPp2]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC01933	sra[srap]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02022	bglG[bglGp1]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02032	cbpA-cbpM[cbpAp6]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02033	cbpA-cbpM[cbpAp4]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02039	nanA[nanAp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02184	rrsA-ileT-alaT-rrlA-rrfA[rrsAp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02190	hyaABCDEF[hyaAp2]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02191	ssrS[ssrSp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02192	ssrS-ygfA[ssrSp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02200	adhE[adhEp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02214	cbpA-cbpM[cbpAp]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02217	rrsG-gltW-rrlG-rrfG[rrsGp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02219	dps[dpsp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02225	gyrB[gyrBp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02228	rrsC-gltU-rrlC-rrfC[rrsCp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02247	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF[rrsDp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02252	gadBC[gadBp2]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02255	osmY[osmYp2]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02263	acs-yjcHG[acsp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02280	patA[patAp2]		W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02291	gadAX[gadAp2]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02292	rrsH-ileV-alaV-rrlH-rrfH[rrsHp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02298	rrsB-gltT-rrlB-rrfB[rrsBp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02300	rrsE-gltV-rrlE-rrfE[rrsEp3]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02306	osmE[osmEp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02329	bglGFB[bglGp1]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02363	pdxA-rsmA-apaGH[pdxAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02365	pdxA-rsmA[pdxAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02395	glnAZ[glnAp2]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02406	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp[metYp1]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02419	gltX[gltXp3]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02439	katE[katEp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02459	ansB[ansBp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02504	cspI[cspIp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02571	mglAC[mglAp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC02575	glnQ[glnQp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03055	deoCABD[deoCp2]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03056	dmsABC[dmsAp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03058	dusB-fis[dusBp]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03066	glnAZLG[glnAp2]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03067	glpABC[glpAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03075	malEFGH[malEp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03081	narGHJI[narGp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03082	narK[narKp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03083	nirBDC-cysG[nirBp]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03084	nrdAB-yfaE[nrdAp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03098	pyrD[pyrDp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03138	cyoABCDE[cyoAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03146	carAB[carAp1]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03155	crp[crpp1]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03174	aldB[aldBp]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03175	hns[hnsp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03176	gyrA[gyrAp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03193	ndh[ndhp]	-+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03194	fumB[fumBp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03211	dps[dpsp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03225	marRAB[marRp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03228	mtlADR[mtlAp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03233	adhE[adhEp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03234	nrfABCDEFG[nrfAp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03240	guaBA[guaBp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03250	fadBA[fadBp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03251	glpTQ[glpTQp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03321	hyaABCDEF[hyaAp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03363	rplM-rpsI[rplMp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03398	xylFGHR[xylFp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03403	pflB[pflBp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03421	osmE[osmEp]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03451	trmA[trmAp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03468	nuoABCEFGHIJKLMN[nuoAp1]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03507	aspV[aspVp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03508	thrW[thrWp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03509	argU[argUp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03510	lysT-valT-lysW[lysTp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03512	proL[proLp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03513	valUXY-lysV[valUp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03518	argW[argWp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03519	pheV[pheVp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03521	argX-hisR-leuT-proM[argXp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03522	thrU-tyrU-glyT-thrT-tufB[thrUp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03524	leuX[leuXp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03525	metT-leuW-glnUW-metU-glnVX[metTp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03527	serT[serTp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03528	serX[serXp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03529	tyrTV-tpr[tyrTp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03532	alaWX[alaWp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03534	glyU[glyUp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03535	metY-yhbC-nusA-infB[metYp1]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03537	proK[proKp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03538	pheU[pheUp]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03539	leuQPV[leuQp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03541	lpdA[lpdAp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03558	fimAICDFGH[fimAp]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03562	msrA[msrAp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03576	metY[metYp1]	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03593	gadBC[gadBp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03609	hupA[hupAp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03611	hupB[hupBp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03612	hupB[hupBp3]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03620	mazEFG[mazEp1]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03621	mazEFG[mazEp2]	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03627	rnpB[rnpBp]	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03634	hlyE[hlyEp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03638	gadAX[gadAp]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03641	dnaAN-recF[dnaAp2]	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03677	acnB[acnBp1]	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03691	queA[queAp]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03835	ptsG[ptsGp1]	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03836	ptsG[ptsGp2]	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03837	grcA[grcAp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03839	rrsA-ileT-alaT-rrlA-rrfA[rrsAp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03840	rrsB-gltT-rrlB-rrfB[rrsBp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03841	rrsC-gltU-rrlC-rrfC[rrsCp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03843	rrsE-gltV-rrlE-rrfE[rrsEp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03844	rrsG-gltW-rrlG-rrfG[rrsGp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03846	rrsH-ileV-alaV-rrlH-rrfH[rrsHp1]	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLITUC03848	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF[rrsDp1]	+	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC00469	ycjY[ycjYp6]	-	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC00471	mppA[]	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC01568	ycjXF-tyrR[ycjXp]	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC01947	mpaA[]	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC02027	ycjY-ymjDC-mpaA[ycjYp6]	-	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC02873	ycjG[ycjGp]	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLITUC03105	tyrR[tyrRp]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC01467	rnlAB[rnlAp2]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC01810	iscRSUA[iscRp]	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC01845	sufABCDSE[sufAp]	+	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02190	hyaABCDEF[hyaAp2]	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02674	erpA[erpAp]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02675	nfuA[nfuAp1]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02676	ydiU[ydiUp]	+	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02677	napFDAGHBC[napFp3]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC02720	torT[]	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC03321	hyaABCDEF[hyaAp]	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLITUC03826	nrdHIEF[nrdHp]	+	W 
RDBECOLITFC00056	BetI	betI	RDBECOLITUC03151	betIBA[betIp]	-	C 
RDBECOLITFC00056	BetI	betI	RDBECOLITUC03152	betT[betTp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC00098	sgrST-setA[sgrSp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC00176	pdeL[pdeLp1]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01121	yhfXW-php-yhfUTS[]	-	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01187	gpmM-envC-yibQ[gpmMp1]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01527	hypF[hypFp2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01528	hypF[hypFp3]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01530	eno[enop1]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01531	eno[enop2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01532	eno[enop3]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01688	tpiA[tpiAp2]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01814	glcC[glcCp]	-	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01867	cydAB[cydAp5]	+	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC01892	prpBCDE[prpBp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02189	glk[glkp2]	-+	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02200	adhE[adhEp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02209	sgrST-setA[sgrSp2]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02222	tpiA[tpiAp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02224	poxB[poxBp2]	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02232	mpl[mplp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02242	pdhR-aceEF-lpdA[pdhRp2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02257	pfkA[pfkAp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02279	csgDEFG[csgDp3]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02286	gapA[gapAp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02296	epd-pgk-fbaA[epdp2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02297	epd-pgk[epdp2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02335	gapA-yeaD[gapAp2]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02336	gapA[gapAp1]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02337	gapA[gapAp3]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02338	gapA[gapAp4]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02442	ppc[ppcp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02468	ssuEADCB[ssuEp]	-	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02535	glk[glkp4]	-+	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02580	epd-pgk-fbaA[epdp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC02664	fbaB[fbaBp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03034	mpl[mplp1]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03038	aceBAK[aceBp]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03049	aroP[aroPp1]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03083	nirBDC-cysG[nirBp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03138	cyoABCDE[cyoAp]	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03151	betIBA[betIp]	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03152	betT[betTp]	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03155	crp[crpp1]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03177	pck[pckp]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03196	fruBKA[fruBp]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03197	ppsA[ppsAp]	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03225	marRAB[marRp]	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03228	mtlADR[mtlAp]	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03231	manXYZ[manXp]	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03233	adhE[adhEp1]	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLITUC03244	zwf[zwfp]	-	W 
