# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) pmName. Promoter Name
## (7) terminatorIds. Ids of the terminators associated to transcription unit
## (8) tuEvidence. Evidence that supports the existence of the transcription unit
## (9) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (10) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (11) pmids associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)pmName	7)terminatorIds	8)tuEvidence	9)addEvidence	10)confidenceLevel	11)pmids 
RDBECOLITUC01554	clpX-lon	RDBECOLIOPC03153	clpX-lon	lon;clpX;	clpXp		[EXP-IEP-COREGULATION:W]		W	16336047 
RDBECOLITUC01555	chaC	RDBECOLIOPC02604	chaBC	chaC;	chaCp		[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]		W	11528004;16862137 
RDBECOLITUC01556	potFGHI	RDBECOLIOPC02682	potFGHI	potI;potH;potG;potF;	potFp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8416922 
RDBECOLITUC01557	rpoD	RDBECOLIOPC03086	rpsU-dnaG-rpoD	rpoD;	rpoDp4		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	6186393;6206376;6222240;23274360 
RDBECOLITUC01558	nagC	RDBECOLIOPC02093	nagBACD	nagC;	nagCp1				None	8626331;3550697 
RDBECOLITUC01559	nagC	RDBECOLIOPC02093	nagBACD	nagC;	nagCp2				None	8626331;3550697 
RDBECOLITUC01560	ileS-lspA-fkpB-ispH	RDBECOLIOPC03590	ribF-ileS-lspA-fkpB-ispH	ispH;fkpB;lspA;ileS;	ileSp3	RDBECOLITMC00035	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	2432063;2580835;6373724;6374664 
RDBECOLITUC01561	ribE-nusB-thiL-pgpA	RDBECOLIOPC02538	nrdR-ribDE-nusB-thiL-pgpA	pgpA;thiL;nusB;ribE;	ribEp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01562	glnS	RDBECOLIOPC02753	glnS	glnS;	glnSp2	RDBECOLITMC00296	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	16818608;6086662;6288695 
RDBECOLITUC01563	phoPQ	RDBECOLIOPC03191	phoPQ	phoQ;phoP;	phoPp3		[EXP-IEP-COREGULATION:W]		W	1729240;23274360 
RDBECOLITUC01564	ygbF	RDBECOLIOPC03469	casDE-ygbTF	cas2;	ygbFp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16818608 
RDBECOLITUC01565	ybeD-lipB	RDBECOLIOPC02763	ybeD-lipB	lipB;ybeD;	ybeDp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01566	ybeZYX-lnt	RDBECOLIOPC03165	ybeZYX-lnt	lnt;ybeX;ybeY;ybeZ;	ybeZp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01567	yciSM-pyrF-yciH	RDBECOLIOPC02036	yciSM-pyrF-yciH	yciH;pyrF;lapB;lapA;	lapAp1		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01568	ycjXF-tyrR	RDBECOLIOPC03235	ycjXF-tyrR	tyrR;ycjF;ycjX;	ycjXp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01569	holC-valS	RDBECOLIOPC03585	holC-valS	valS;holC;	holCp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01570	creABC	RDBECOLIOPC01551	creABCD	creC;creB;creA;	creAp2		[EXP-IEP-COREGULATION:W]		W	16818608;23274360 
RDBECOLITUC01571	nfuA	RDBECOLIOPC02943	gntXY	nfuA;	nfuAp2				None	16818608 
RDBECOLITUC01572	hslR-hslO	RDBECOLIOPC02818	hslR-hslO	hslO;hslR;	hslRp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01573	rnlA	RDBECOLIOPC03459	rnlAB	rnlA;	rnlAp1		[EXP-IEP:W]		W	16818608 
RDBECOLITUC01574	rrsA-ileT-alaT-rrlA-rrfA	RDBECOLIOPC02761	rrsA-ileT-alaT-rrlA-rrfA	rrfA;rrlA;alaT;ileT;rrsA;	rrsAp2				None	15568992;15590778;35552441;14526030;15686546;2434021;12504278;8531889;7517053 
RDBECOLITUC01575	rrsE-gltV-rrlE-rrfE	RDBECOLIOPC03158	rrsE-gltV-rrlE-rrfE	rrfE;rrlE;gltV;rrsE;	rrsEp2	RDBECOLITMC00227			None	15568992;15590778;35552441;14526030;15686546;2434021;12504278;8531889;7517053 
RDBECOLITUC01576	rapA	RDBECOLIOPC03479	rapA-rluA	rapA;	rapAp3		[EXP-IEP:W]		W	16818608 
RDBECOLITUC01577	xerD-dsbC-recJ	RDBECOLIOPC03353	xerD-dsbC-recJ	recJ;dsbC;xerD;	xerDp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01578	clpPX	RDBECOLIOPC03153	clpX-lon	clpX;clpP;	clpPp3	RDBECOLITMC00342	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11073905;8226770;17426813 
RDBECOLITUC01579	rdgB-yggW	RDBECOLIOPC01562	yggSTU-rdgB-hemW	hemW;rdgB;	rdgBp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01580	dcd	RDBECOLIOPC02080	udk-dcd	dcd;	dcdp				None	 
RDBECOLITUC01581	yggDC	RDBECOLIOPC02657	cmtBA-yggPF-fumE-yggC	yggC;fumE;	fumEp				None	 
RDBECOLITUC01582	dksA-yadB	RDBECOLIOPC02737	sfsA-dksA	gluQ;dksA;	dksAp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	15096594;2180916 
RDBECOLITUC01583	yacG	RDBECOLIOPC01722	coaE-zapD-yacG	yacG;	yacGp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01584	pdxY	RDBECOLIOPC02932	pdxH-tyrS-pdxY	pdxY;	pdxYp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01585	pspE	RDBECOLIOPC02436	pspABCDE	pspE;	pspEp				None	31253770 
RDBECOLITUC01586	yajO	RDBECOLIOPC01372	xseB-ispA-dxs-yajO	yajO;	yajOp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01587	nrdG	RDBECOLIOPC00604	nrdDG	nrdG;	nrdGp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01588	fucR	RDBECOLIOPC02701	fucPIKUR	fucR;	fucRp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01589	aceK	RDBECOLIOPC03317	aceBAK	aceK;	aceKp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01590	glxK	RDBECOLIOPC01712	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	glxK;	glxKp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01591	gcvP	RDBECOLIOPC01657	gcvTHP	gcvP;	gcvPp	RDBECOLITMC00031	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01592	rrfG	RDBECOLIOPC03532	rrsG-gltW-rrlG-rrfG	rrfG;	rrfGp				None	 
RDBECOLITUC01593	cysH	RDBECOLIOPC02498	cysJIH	cysH;	cysHp				None	 
RDBECOLITUC01594	argQ	RDBECOLIOPC03049	serV-argVYZQ	argQ;	argQp				None	 
RDBECOLITUC01595	cadA	RDBECOLIOPC00429	cadBA	cadA;	cadAp				None	34543694;21148420;31540875 
RDBECOLITUC01596	csgC	RDBECOLIOPC02941	csgBAC	csgC;	csgCp				None	 
RDBECOLITUC01597	tcyJ	RDBECOLIOPC02656	fliAZY	tcyJ;	tcyJp	RDBECOLITMC00325	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	16862137;26350134 
RDBECOLITUC01598	ybjN	RDBECOLIOPC02789	ybjC-nfsA-rimK-ybjN	ybjN;	ybjNp				None	 
RDBECOLITUC01599	dhaM	RDBECOLIOPC02845	dhaKLM	dhaM;	dhaMp				None	 
RDBECOLITUC01600	tufA	RDBECOLIOPC02625	rpsLG-fusA-tufA	tufA;	tufAp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2207161 
RDBECOLITUC01601	ubiX	RDBECOLIOPC02416	cvpA-purF-ubiX	ubiX;	ubiXp	RDBECOLITMC00337	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16862137 
RDBECOLITUC01602	lacYA	RDBECOLIOPC03373	lacZYA	lacA;lacY;	lacYp	RDBECOLITMC00257,RDBECOLITMC00256	[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	16862137 
RDBECOLITUC01603	rfbACX	RDBECOLIOPC01954	rfbBDACX	rfbX;rfbC;rfbA;	rfbAp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01604	rrlH-rrfH	RDBECOLIOPC03568	rrsH-ileV-alaV-rrlH-rrfH	rrfH;rrlH;	rrlHp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	31964733 
RDBECOLITUC01605	rfaZ-waaU	RDBECOLIOPC03573	rirA-rfaQGPSBIJYZ-waaU	waaU;waaZ;	waaZp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01606	selD-topB	RDBECOLIOPC02930	ydjA-selD-topB	topB;selD;	selDp1	RDBECOLITMC00104	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1650339 
RDBECOLITUC01607	rrlB-rrfB	RDBECOLIOPC03535	rrsB-gltT-rrlB-rrfB	rrfB;rrlB;	rrlBp	RDBECOLITMC00086,RDBECOLITMC00087	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01608	caiCDE	RDBECOLIOPC03241	caiTABCDE	caiE;caiD;caiC;	caiCp		[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	16862137;31992590 
RDBECOLITUC01609	rrlE-rrfE	RDBECOLIOPC03158	rrsE-gltV-rrlE-rrfE	rrfE;rrlE;	rrlEp	RDBECOLITMC00227	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01610	nuoMN	RDBECOLIOPC03562	nuoABCEFGHIJKLMN	nuoN;nuoM;	nuoMp	RDBECOLITMC00336	[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	16862137 
RDBECOLITUC01611	mreCD	RDBECOLIOPC03036	mreBCD	mreD;mreC;	mreCp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01612	rrlA-rrfA	RDBECOLIOPC02761	rrsA-ileT-alaT-rrlA-rrfA	rrfA;rrlA;	rrlAp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	31964733 
RDBECOLITUC01613	ykfGH-yafW-ykfI	RDBECOLIOPC03606	yafY-ykfBF-yafX-ykfGH-yafW-ykfI	ykfI;yafW;ykfH;ykfG;	ykfGp				None	 
RDBECOLITUC01614	glcBA	RDBECOLIOPC01803	glcDEFGBA	glcA;glcB;	glcBp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01615	deoABD	RDBECOLIOPC03406	deoCABD	deoD;deoB;deoA;	deoAp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	34475859 
RDBECOLITUC01616	menD-yfbB-menBCE	RDBECOLIOPC03227	menFD-yfbB-menBCE	menE;menC;menB;menH;menD;	menDp				None	 
RDBECOLITUC01617	rutR	RDBECOLIOPC02730	rutR	rutR;	rutRp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	17919280 
RDBECOLITUC01618	safA-ydeO	RDBECOLIOPC02755	safA-ydeO	ydeO;safA;	safAp		[EXP-IEP-COREGULATION:W]		W	12694615;33014613;21571995 
RDBECOLITUC01619	yaiA-aroM	RDBECOLIOPC02544	aroL-yaiA-aroM	aroM;yaiA;	yaiAp				None	 
RDBECOLITUC01620	alsBACE	RDBECOLIOPC02522	alsRBACE	alsE;alsC;alsA;alsB;	alsBp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01621	hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;	hfqp2		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01622	tyrV-tpr	RDBECOLIOPC02745	tyrTV-tpr	tpr;tyrV;	tyrVp	RDBECOLITMC00156			None	 
RDBECOLITUC01623	pspBCDE	RDBECOLIOPC02436	pspABCDE	pspE;pspD;pspC;pspB;	pspBp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01624	tdcBCDEFG	RDBECOLIOPC01842	tdcABCDEFG	tdcG;tdcF;tdcE;tdcD;tdcC;tdcB;	tdcBp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	 
RDBECOLITUC01625	phnLMNOP	RDBECOLIOPC02462	phnCDEEFGHIJKLMNOP	phnP;phnO;phnN;phnM;phnL;	phnLp				None	 
RDBECOLITUC01626	glnW-metU-glnVX	RDBECOLIOPC02927	metT-leuW-glnUW-metU-glnVX	glnX;glnV;metU;glnW;	glnWp	RDBECOLITMC00157			None	 
RDBECOLITUC01627	yibA	RDBECOLIOPC02904	rhsA-yibA	yibA;	yibAp				None	 
RDBECOLITUC01628	casDE-ygbTF	RDBECOLIOPC03469	casDE-ygbTF	cas2;cas1;casE;casD;	casDp		[IC:W]		W	16892065 
RDBECOLITUC01629	osmF-yehYXW	RDBECOLIOPC01212	osmF-yehYXW	yehW;yehX;yehY;osmF;	osmFp2		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	15251200 
RDBECOLITUC01630	mutL-miaA-hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;mutL;	mutLp2				None	 
RDBECOLITUC01631	mutL-miaA-hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;mutL;	mutLp1				None	 
RDBECOLITUC01632	miaA-hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;	miaAp2		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01633	miaA-hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;	miaAp1		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01634	hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;	hfqp1		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01635	hfq-hflXKC	RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;	hfqp3		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC01636	yjjQ-bglJ	RDBECOLIOPC01972	yjjQ-bglJ	bglJ;yjjQ;	yjjQp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	18055596 
RDBECOLITUC01637	secG-leuU	RDBECOLIOPC01830	secG-leuU	leuU;secG;	secGp1	RDBECOLITMC00055	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	18033800 
RDBECOLITUC01638	secG-leuU	RDBECOLIOPC01830	secG-leuU	leuU;secG;	secGp2	RDBECOLITMC00055	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	18033800 
RDBECOLITUC01639	cspE	RDBECOLIOPC01614	cspE	cspE;	cspEp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	18177308;31540875 
RDBECOLITUC01640	lpxC	RDBECOLIOPC03591	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	lpxC;	lpxCp2		[COMP-AINF:W]		W	 
RDBECOLITUC01641	acnB	RDBECOLIOPC02445	acnB	acnB;	acnBp2		[IC:W]		W	 
RDBECOLITUC01642	uppS-cdsA	RDBECOLIOPC03310	dxr-uppS-cdsA	cdsA;ispU;	ispUp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	31127859 
RDBECOLITUC01643	yafZ	RDBECOLIOPC03117	ykfA-yafZ	yafZ;	yafZp		[IC:W]		W	 
RDBECOLITUC01644	ecpBCDE	RDBECOLIOPC01007	ecpBCDE	ecpE;ecpD;ecpC;ecpB;	ecpBp2		[COMP-AINF:W]		W	 
RDBECOLITUC01645	ampH	RDBECOLIOPC02712	ampH	ampH;	ampHp2		[COMP-AINF-SINGLE-DIRECTON:W]		W	 
RDBECOLITUC01646	iraP	RDBECOLIOPC03311	iraP	iraP;	iraPp2		[COMP-AINF:W]		W	32211022;21070640 
RDBECOLITUC01647	tig	RDBECOLIOPC02843	tig	tig;	tigp2		[COMP-AINF:W]		W	 
RDBECOLITUC01648	acrB	RDBECOLIOPC02367	acrAB	acrB;	acrBp		[IC:W]		W	31964733;24043404;30304479;29559967 
RDBECOLITUC01649	ybbY-glxK	RDBECOLIOPC01712	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	glxK;ybbY;	ybbYp		[IC:W]		W	 
RDBECOLITUC01650	entH	RDBECOLIOPC03169	entCEBA-ybdB	entH;	entHp		[IC:W]		W	 
RDBECOLITUC01651	ltaE-ybjT	RDBECOLIOPC02383	poxB-ltaE-ybjT	ybjT;ltaE;	ltaEp		[IC:W]		W	 
RDBECOLITUC01652	clsC	RDBECOLIOPC03372	ymdAB-clsC	clsC;	clsCp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC:W]		S	28582517 
RDBECOLITUC01653	dctA	RDBECOLIOPC00397	dctA	dctA;	dctAp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10482502 
RDBECOLITUC01654	bssS	RDBECOLIOPC03382	bssS	bssS;	bssSp		[IC:W]		W	 
RDBECOLITUC01655	rne	RDBECOLIOPC02907	rne	rne;	rnep4		[COMP-AINF-SINGLE-DIRECTON:W]		W	 
RDBECOLITUC01656	acnA	RDBECOLIOPC02636	acnA	acnA;	acnAp3		[IC:W]		W	32385082 
RDBECOLITUC01657	trg	RDBECOLIOPC02427	trg	trg;	trgp		[IC:W]		W	19843224 
RDBECOLITUC01658	tyrS-pdxY	RDBECOLIOPC02932	pdxH-tyrS-pdxY	pdxY;tyrS;	tyrSp2		[IC:W]		W	31964733 
RDBECOLITUC01659	pykF	RDBECOLIOPC03586	pykF	pykF;	pykFp1		[IC:W]		W	21272324 
RDBECOLITUC01660	pykF	RDBECOLIOPC03586	pykF	pykF;	pykFp2		[IC:W]		W	21272324 
RDBECOLITUC01661	yeaGH	RDBECOLIOPC01728	yeaGH	yeaH;yeaG;	yeaGp2		[IC:W]		W	11121068;12657059;24947454;17010160;30514772;26621053 
RDBECOLITUC01662	pykA	RDBECOLIOPC01323	pykA	pykA;	pykAp2		[COMP-AINF:W]		W	30810277 
RDBECOLITUC01663	aspS	RDBECOLIOPC01648	aspS	aspS;	aspSp1	RDBECOLITMC00301	[IC:W]		W	 
RDBECOLITUC01664	flu	RDBECOLIOPC03006	isrC-flu	flu;	flup1		[IC:W]		W	 
RDBECOLITUC01665	flu	RDBECOLIOPC03006	isrC-flu	flu;	flup2		[IC:W]		W	 
RDBECOLITUC01666	sbmC	RDBECOLIOPC01306	sbmC	sbmC;	sbmCp2		[COMP-AINF:W]		W	 
RDBECOLITUC01667	gatZABCD	RDBECOLIOPC01400	gatYZABCD	gatA;gatB;gatC;gatD;gatZ;	gatZp		[IC:W]		W	 
RDBECOLITUC01668	glk	RDBECOLIOPC01942	glk	glk;	glkp1	RDBECOLITMC00288	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]		W	9023215 
RDBECOLITUC01669	cysK	RDBECOLIOPC02655	cysK	cysK;	cysKp2	RDBECOLITMC00083	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]		W	19838305;3290198 
RDBECOLITUC01670	ucpA	RDBECOLIOPC03141	ucpA	ucpA;	ucpAp2		[COMP-AINF:W]		W	 
RDBECOLITUC01671	talA	RDBECOLIOPC02569	talA-tktB	talA;	talAp		[IC:W]		W	 
RDBECOLITUC01672	bepA-yfgD	RDBECOLIOPC02950	bepA-yfgD	yfgD;bepA;	bepAp2		[EXP-IEP-COREGULATION:W]		W	16336047 
RDBECOLITUC01673	yfgM	RDBECOLIOPC02875	yfgM	yfgM;	yfgMp1		[IC:W]		W	 
RDBECOLITUC01674	yfgM	RDBECOLIOPC02875	yfgM	yfgM;	yfgMp2		[IC:W]		W	 
RDBECOLITUC01675	yfGM	RDBECOLIOPC02875	yfgM	yfgM;	yfgMp3		[IC:W]		W	 
RDBECOLITUC01676	rpoS	RDBECOLIOPC03347	nlpD-rpoS	rpoS;	rpoSp1		[IC:W]		W	23274360;1849609 
RDBECOLITUC01677	rpoS	RDBECOLIOPC03347	nlpD-rpoS	rpoS;	rpoSp2		[IC:W]		W	23274360;1849609 
RDBECOLITUC01678	rpoS	RDBECOLIOPC03347	nlpD-rpoS	rpoS;	rpoSp3		[IC:W]		W	23274360;1849609 
RDBECOLITUC01679	rpoS	RDBECOLIOPC03347	nlpD-rpoS	rpoS;	rpoSp4		[IC:W]		W	23274360;1849609 
RDBECOLITUC01680	eno	RDBECOLIOPC03252	pyrG-eno	eno;	enop6		[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]		W	16115199 
RDBECOLITUC01681	pyrG-eno	RDBECOLIOPC03252	pyrG-eno	eno;pyrG;	pyrGp		[COMP-AINF:W]		W	31964733 
RDBECOLITUC01682	ubiT-yhbS	RDBECOLIOPC03434	ubiT-yhbS	yhbS;ubiT;	ubiTp2		[COMP-AINF:W]		W	 
RDBECOLITUC01683	rpsMKD-rpoA-rplQ	RDBECOLIOPC02908	rpsMKD-rpoA-rplQ	rpsK;rpsD;rpoA;rplQ;rpsM;	rpsMp1	RDBECOLITMC00361	[EXP-IEP-COREGULATION:W]		W	1108010 
RDBECOLITUC01684	yheO-tusDCB	RDBECOLIOPC01924	yheO-tusDCB	tusB;tusC;tusD;yheO;	yheOp2		[COMP-AINF:W]		W	 
RDBECOLITUC01685	kup	RDBECOLIOPC03299	kup	kup;	kupp2		[COMP-AINF:W]		W	 
RDBECOLITUC01686	kup	RDBECOLIOPC03299	kup	kup;	kupp3		[COMP-AINF:W]		W	 
RDBECOLITUC01687	fre	RDBECOLIOPC01569	fre	fre;	frep2		[COMP-AINF:W]		W	 
RDBECOLITUC01688	tpiA	RDBECOLIOPC01676	tpiA	tpiA;	tpiAp2		[IC:W]		W	 
RDBECOLITUC01689	menA-rraA	RDBECOLIOPC02390	menA-rraA	rraA;menA;	menAp1		[IC:W]		W	 
RDBECOLITUC01690	alr	RDBECOLIOPC02704	alr	alr;	alrp2		[COMP-AINF:W]		W	 
RDBECOLITUC01691	yjdC	RDBECOLIOPC02325	dsbD-yjdC	dicD;	yjdCp		[IC:W]		W	 
RDBECOLITUC01692	groL	RDBECOLIOPC01974	groSL	groL;	groLp1		[IC:W]		W	31964733 
RDBECOLITUC01693	groL	RDBECOLIOPC01974	groSL	groL;	groLp2		[IC:W]		W	31964733 
RDBECOLITUC01694	groL	RDBECOLIOPC01974	groSL	groL;	groLp3		[IC:W]		W	31964733 
RDBECOLITUC01695	ydhYVWXUT	RDBECOLIOPC02850	ydhYVWXUT	ydhT;ydhU;ydhX;ydhW;ydhV;ydhY;	ydhYp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		S	18227264 
RDBECOLITUC01696	artPIQM	RDBECOLIOPC02866	artPIQM	artM;artQ;artI;artP;	artPp1	RDBECOLITMC00304	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8801422 
RDBECOLITUC01697	artPIQM	RDBECOLIOPC02866	artPIQM	artM;artQ;artI;artP;	artPp2	RDBECOLITMC00304	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8801422 
RDBECOLITUC01698	artPIQM	RDBECOLIOPC02866	artPIQM	artM;artQ;artI;artP;	artPp3	RDBECOLITMC00304	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8801422 
RDBECOLITUC01699	ybgA-phr	RDBECOLIOPC02896	ybgA-phr	phr;ybgA;	ybgAp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7651327 
RDBECOLITUC01700	gpt	RDBECOLIOPC01910	gpt	gpt;	gptp	RDBECOLITMC00057	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	6397401 
RDBECOLITUC01701	dksA-yadB	RDBECOLIOPC02737	sfsA-dksA	gluQ;dksA;	dksAp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	15096594;2180916;20676725 
RDBECOLITUC01702	ecnB	RDBECOLIOPC02711	ecnAB	ecnB;	ecnBp	RDBECOLITMC00058	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9677290 
RDBECOLITUC01703	creD	RDBECOLIOPC01551	creABCD	creD;	creDp	RDBECOLITMC00366	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	18375564;23421615 
RDBECOLITUC01704	nemRA	RDBECOLIOPC02813	nemRA-gloA	nemA;nemR;	nemRp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		S	18567656;23506073 
RDBECOLITUC01705	yliM-ompX	RDBECOLIOPC02371	yliM-ompX	yliM;ompX;	yliMp	RDBECOLITMC00067	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF-SINGLE-DIRECTON:W]		S	18978044;7836315 
RDBECOLITUC01706	ssrS-ygfA	RDBECOLIOPC03592	ssrS-ygfA	fau;ssrS;	ssrSp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	15550566;2579060 
